title,thread_url,post_id,username,datetime,comment,page
"Yêu từ lớp 10, cô gái cưới bạn trai chuyển giới sau 14 năm",https://voz.vn/t/yeu-tu-lop-10-co-gai-cuoi-ban-trai-chuyen-gioi-sau-14-nam.1226273/,post-41534764,hropro,2026-04-08T10:31:33+0700,nhưng mà tưởng tượng chơi 1 lúc 2 đứa nó cũng thấy nững rồi kk,1
"Yêu từ lớp 10, cô gái cưới bạn trai chuyển giới sau 14 năm",https://voz.vn/t/yeu-tu-lop-10-co-gai-cuoi-ban-trai-chuyen-gioi-sau-14-nam.1226273/,post-41534769,MXBftw,2026-04-08T10:31:39+0700,"Sao lúc yêu nhau con kia là nữ, tức là thích giới tính nữ, sau đó nó chuyển giới thành nam mà vẫn thích được nhỉ
éo hiểu cái giới này lắm",1
"Yêu từ lớp 10, cô gái cưới bạn trai chuyển giới sau 14 năm",https://voz.vn/t/yeu-tu-lop-10-co-gai-cuoi-ban-trai-chuyen-gioi-sau-14-nam.1226273/,post-41534774,hatranbeclin,2026-04-08T10:32:00+0700,Không tiện đăng lên. Nhưng con ny nó đúng kiểu nhẹ nhàng thùy mị thanh cao chất tiểu thư Hà Nội. Vô cùng xinh đẹp. Càng nghĩ càng thấy tiếc khi em nó cả đời chỉ biết dùng đồ bằng nhựa của con em mình.,1
"Yêu từ lớp 10, cô gái cưới bạn trai chuyển giới sau 14 năm",https://voz.vn/t/yeu-tu-lop-10-co-gai-cuoi-ban-trai-chuyen-gioi-sau-14-nam.1226273/,post-41534802,Henka,2026-04-08T10:33:05+0700,Phải tôi là tôi nắn cho chúng nó thẳng lại rồi đấy,1
"Yêu từ lớp 10, cô gái cưới bạn trai chuyển giới sau 14 năm",https://voz.vn/t/yeu-tu-lop-10-co-gai-cuoi-ban-trai-chuyen-gioi-sau-14-nam.1226273/,post-41534815,Landcruiser LC300,2026-04-08T10:33:38+0700,Để tui giúp 2 bạn có con,1
"Yêu từ lớp 10, cô gái cưới bạn trai chuyển giới sau 14 năm",https://voz.vn/t/yeu-tu-lop-10-co-gai-cuoi-ban-trai-chuyen-gioi-sau-14-nam.1226273/,post-41534885,Alleria_Windrunner,2026-04-08T10:37:02+0700,"thụ tinh nhân tạo thì hỏi anh làm mẹ gì , anh vô sinh à",1
"Yêu từ lớp 10, cô gái cưới bạn trai chuyển giới sau 14 năm",https://voz.vn/t/yeu-tu-lop-10-co-gai-cuoi-ban-trai-chuyen-gioi-sau-14-nam.1226273/,post-41534899,hatranbeclin,2026-04-08T10:37:37+0700,"Tình cảm bọn này khó hiểu lắm. Thật sự, con em làm chung của tôi thì nhìn lôi thôi lếch thếch, gái nhưng cố đi đứng cử chỉ khuỳnh khuỳnh cho giống đàn ông dù vóc người nhỏ. Con ny nó thì thanh tao sang trọng đẹp cực kì như một tiểu thư vậy, tôi nhìn mà chảy dãi chảy nhớt. Bọn nó sống với nhau tới giờ được 6 năm rồi.",1
"Yêu từ lớp 10, cô gái cưới bạn trai chuyển giới sau 14 năm",https://voz.vn/t/yeu-tu-lop-10-co-gai-cuoi-ban-trai-chuyen-gioi-sau-14-nam.1226273/,post-41534905,DMMTTCM,2026-04-08T10:37:54+0700,"2 đứa này chắc là khách hàng của
@chuoi18.com_ver1
hả",1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812357,Windows 2001,2025-09-24T20:36:02+0700,"Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe
Đơn vị nắm bản quyền vừa công bố Hoa hậu Hương Giang sẽ tranh tài tại Miss Universe 2025. Thông tin này trở thành đề tài tranh luận sôi nổi trên mạng xã hội.
thanhnien.vn
Chúc ông Nguyễn Trung Hiếu giành kết quả tốt nhất, đem vương miện về Việt Nam nha",1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812372,Cửu Thiên Tiên Đế,2025-09-24T20:37:50+0700,"Trời, Việt Nam sắp thành Thái Lan thứ hai rồi
via
Apkopia
for iPhone",1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812379,Cà Vạt,2025-09-24T20:38:52+0700,Chúc mừng em,1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812381,ronaldcompton,2025-09-24T20:39:43+0700,"Hiếu thứ nhất sắp thành hoa hậu thế giới luôn à
via
theNEXTvoz
for iPhone",1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812384,Chần Chả Mướp,2025-09-24T20:39:46+0700,"Thua bạn Khương của toy
@noco1loixinloi",1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812387,maybe990,2025-09-24T20:40:20+0700,Không biết ông sếp nào có gu mặn thế hay sếp vai gãy,1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812391,noco1loixinloi,2025-09-24T20:40:46+0700,Z húp đi tag toy làm gì,1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812397,lehaiha091,2025-09-24T20:41:06+0700,"Vn hết gái đẹp rồi hay sao mà lại cử 1 thằng đàn ông thi hoa hậu vậy?
via
theNEXTvoz
for iPhone",1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812400,Thái tử Gamaguchi,2025-09-24T20:41:15+0700,,1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812414,Chần Chả Mướp,2025-09-24T20:42:30+0700,ib hông rep ạ,1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812416,Spectrorooster,2025-09-24T20:42:53+0700,Showbitch vịt giờ toàn bd. Thằng nào mà thẳng vào nó dood deed cho mấy phát đổi lấy show  thì cũng thành bd luôn.,1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812429,noco1loixinloi,2025-09-24T20:44:22+0700,Xin lại insta toy ib xem có được rep khum pạn,1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812440,1iqVozUser,2025-09-24T20:45:42+0700,,1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812445,Thầy Phán,2025-09-24T20:46:13+0700,chúc thâm vậy fen,1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812459,AaronOfROD,2025-09-24T20:46:56+0700,chuyển súng sang lỗ thì còn suớng được k nhỉ,1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812495,Quan58654,2025-09-24T20:50:18+0700,"Giống y Thái Lan, tương lai là đám cave cũng chuyển giới đầy ra",1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812518,Chần Chả Mướp,2025-09-24T20:53:00+0700,xinnn,1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812534,noco1loixinloi,2025-09-24T20:54:34+0700,Thoy ráng tốt nghiệp vào nam mà húp pạn để bé Chi cho toy,1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812538,Chần Chả Mướp,2025-09-24T20:55:05+0700,"chắc phải ở quê vô Thaco học ké năm - 2 năm mới tự tin nam tiến được ạ
Chi coá rep mà rep hừng hỡ quá",1
Việt Nam lần đầu có thí sinh chuyển giới thi Miss Universe,https://voz.vn/t/viet-nam-lan-dau-co-thi-sinh-chuyen-gioi-thi-miss-universe.1151000/,post-38812546,noco1loixinloi,2025-09-24T20:56:15+0700,Toy sợ Chi bị húp cmnr,1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39937636,dmhieupc,2025-12-12T06:44:42+0700,"Nhật Bản bác hôn nhân đồng giới gây tranh cãi
Nhật Bản mới đây đã đi ngược lại các quốc gia khác trong Nhóm các nền công nghiệp phát triển (G7) khi tiếp tục duy trì lệnh cấm hôn nhân đồng giới.
znews.vn",1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39937649,221221,2025-12-12T06:47:56+0700,Nó đã bd rồi giờ cho cưới hay ko cho cưới gì nó cũng có đẻ được đâu mà ảnh hưởng nhỉ,1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39937651,Gao Đỏ (JP),2025-12-12T06:49:17+0700,Đã Wibu rồi còn cho BD nữa thì,1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39937667,yanthuong,2025-12-12T06:52:28+0700,"Có nghĩa là xã hội này không khuyến khích cổ vũ đám đồng tính, bớt tuyên truyền thì đám nhỏ bớt đua đòi học theo ( mấy bộ truyện đồng tính toàn do tác giả nữ viết là chủ yếu)",1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39937681,Saho Iwatate,2025-12-12T06:56:50+0700,"Fen ko tính đến trường hợp vẫn kết hôn bình thường rồi sinh 1-2 đứa để che mắt thiên hạ à
Tất nhiên đấy chỉ là thiểu số nhưng giờ cái xứ này nó đẻ được đứa nào hay đứa đó",1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39937697,bopbop2424,2025-12-12T07:03:13+0700,"Nhưng vì định kiến xh thì vẫn đẻ thôi, như chú Sáng bdbc vẫn tòi đc ra 2 thằng con đó thôi",1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39937946,Bút danh,2025-12-12T07:40:03+0700,"nếu truyện yaoi mà do nữ viết thường nhân vật nam trong đó không hẳn giống người nam đồng tính ngoài đời lắm
mà giống ẩn nam (animus), tức là phần nam trong chính tác giả nữ đó hơn",1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39939749,Hoa_Giay,2025-12-12T09:37:27+0700,"Những nơi mà bọn cánh tả cầm quyền mới cho phép hôn nhân đồng giới, còn bọn cầm quyền bên Nhật hiện nay là bọn cánh hữu thì đương nhiên là chúng nó phản đối món LGBT rồi",1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39939781,Meowdolf Kitler,2025-12-12T09:39:16+0700,"Dood deed thì đáng bắn bỏ
Còn Yuri là văn hóa đẹp, cần bảo tồn & duy trì",1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39939821,Trương Giác,2025-12-12T09:41:05+0700,"Ủng hộ Nhật cấm BD đám cưới, quá độ đến chữ hình bọn BD kết hôn chui luôn.",1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39939854,Nguyen Duy Manh,2025-12-12T09:43:05+0700,"Ác quá
bD cũng là con người mà",1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39940109,Godfather.Perez,2025-12-12T09:55:18+0700,"Thế bạn lại không biết thuật ngữ trôn có lài, trai bó cầu của truyện BL do nữ viết/vẽ rồi
Nó tương thẳng sinh lý nữ lên cơ thể nam chứ không phải mỗi tính cách tác giả áp lên nhân vật đâu",1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39940162,khamvat2913,2025-12-12T09:57:48+0700,"YAOI bỏ, yuri còn tùy, cứ vanila mà nện",1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39972532,Bút danh,2025-12-14T23:54:46+0700,yuri xài hàng thì sao,1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39972563,kisanto,2025-12-15T00:00:00+0700,trap cũng tùy nữa fen,1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39972569,Lumiere3369,2025-12-15T00:01:11+0700,Futa,1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39972634,warriosbest,2025-12-15T00:14:55+0700,,1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39972692,ETV,2025-12-15T00:25:51+0700,"sợ nhất là đẻ chỉ phụ nữ mới đẻ dc, mà để les, metoo thì nohope cho dân số nhật, thôi thì ít tuyên truyền cũng là 1 biện pháp",1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39972712,mobile_coder,2025-12-15T00:29:11+0700,Văn hoá nó ghét bọn bdbc từ xưa rồi,1
(Nhật Bản) Nhật Bản bác hôn nhân đồng giới gây tranh cãi,https://voz.vn/t/nhat-ban-nhat-ban-bac-hon-nhan-dong-gioi-gay-tranh-cai.1182288/,post-39972718,Lack_Boa,2025-12-15T00:30:03+0700,Trong các nước đông á thì  nhựt thoải mái về vấn đề này nhất r mà tụi bê đê còn dc nước lấn tới,1
Con ở Nghệ An chuyển giới xúc động gặp lại bố sau 2 năm,https://voz.vn/t/con-o-nghe-an-chuyen-gioi-xuc-dong-gap-lai-bo-sau-2-nam.1167623/,post-39431365,Bing AI,2025-11-06T13:51:01+0700,"Con ở Nghệ An chuyển giới xúc động gặp lại bố sau 2 năm
Sau 2 năm xa cách, N.Anh (quê Nghệ An) vừa có cuộc hội ngộ đầy xúc động với người bố mà cô luôn yêu thương và biết ơn.
lifestyle.znews.vn",1
Con ở Nghệ An chuyển giới xúc động gặp lại bố sau 2 năm,https://voz.vn/t/con-o-nghe-an-chuyen-gioi-xuc-dong-gap-lai-bo-sau-2-nam.1167623/,post-39431375,modissh!t,2025-11-06T13:51:39+0700,"vozer mà k đọc tin chắc gặp cũng thụt, mà đọc rồi chắc cũng thế",1
Con ở Nghệ An chuyển giới xúc động gặp lại bố sau 2 năm,https://voz.vn/t/con-o-nghe-an-chuyen-gioi-xuc-dong-gap-lai-bo-sau-2-nam.1167623/,post-39431386,The KingSlayer,2025-11-06T13:52:24+0700,cái bọn này nó thích ăn mặc hở hang khoe thân nhỉ,1
Con ở Nghệ An chuyển giới xúc động gặp lại bố sau 2 năm,https://voz.vn/t/con-o-nghe-an-chuyen-gioi-xuc-dong-gap-lai-bo-sau-2-nam.1167623/,post-39431402,i5-4210u,2025-11-06T13:53:05+0700,nhìn thế này ai mà có thể nghĩ từng là con zai dc cơ chứ,1
Con ở Nghệ An chuyển giới xúc động gặp lại bố sau 2 năm,https://voz.vn/t/con-o-nghe-an-chuyen-gioi-xuc-dong-gap-lai-bo-sau-2-nam.1167623/,post-39431406,123c,2025-11-06T13:53:17+0700,"Loa này nhìn không cảm xúc lắm, thiếu độ chảy, treo lơ lửng trên cao",1
Con ở Nghệ An chuyển giới xúc động gặp lại bố sau 2 năm,https://voz.vn/t/con-o-nghe-an-chuyen-gioi-xuc-dong-gap-lai-bo-sau-2-nam.1167623/,post-39431415,onishin,2025-11-06T13:53:46+0700,"Khác méo j ae cởi trần đâu fen
via
theNEXTvoz
for iPhone",1
Con ở Nghệ An chuyển giới xúc động gặp lại bố sau 2 năm,https://voz.vn/t/con-o-nghe-an-chuyen-gioi-xuc-dong-gap-lai-bo-sau-2-nam.1167623/,post-39431459,luvFany,2025-11-06T13:56:09+0700,"Trong câu chuyện của mình, N.Anh cũng nhắc đến người bạn thân Hoàng Nhất - người cô xem như một người anh trai. Nhất luôn đồng hành cùng cô trong mọi ca phẫu thuật khi gia đình không ở cạnh bên.
""Nhất là người đã dạy dỗ, chỉ bảo tôi rất nhiều điều. Cả hai cùng nhau làm việc, hỗ trợ nhau từ con số 0 cho tới hiện tại"", cô chia sẻ.",1
Con ở Nghệ An chuyển giới xúc động gặp lại bố sau 2 năm,https://voz.vn/t/con-o-nghe-an-chuyen-gioi-xuc-dong-gap-lai-bo-sau-2-nam.1167623/,post-39431480,sakuke,2025-11-06T13:57:27+0700,"Đếu hiểu báo đưa tin này làm mịa gì, báo loz, tiêm nhiễm vào đầu giới trẻ",1
Con ở Nghệ An chuyển giới xúc động gặp lại bố sau 2 năm,https://voz.vn/t/con-o-nghe-an-chuyen-gioi-xuc-dong-gap-lai-bo-sau-2-nam.1167623/,post-39431518,quanhco.em,2025-11-06T13:59:35+0700,Rặn mãi được thằng út chống gậy... giờ thì....,1
